用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U4169,皮有祥,P13955,蓝牙耳机,电子产品,9331.78,2024-10-25 05:52:01,5,46658.9,北京,女,21
U1724,彭盛子,P49915,面霜,美妆,981.15,2024-02-01 23:29:35,5,4905.75,成都,女,18
U6142,伍河健,P47785,抱枕,家居,3318.24,2024-11-02 11:28:00,3,9954.72,武汉,女,44
U4510,贝胜,P35394,羽绒服,服装,605.6,2024-09-26 17:49:04,5,3028.0,西安,男,35
U5444,戚豪友,P24551,羽绒服,服装,343.75,2024-08-06 00:11:57,1,343.75,重庆,女,42
U6007,金河诚,P30708,洗发水,美妆,250.01,2024-11-27 23:38:45,3,750.03,重庆,女,22
U7283,昝信翰,P98939,笔记本电脑,电子产品,5842.04,2024-07-31 13:14:07,3,17526.12,重庆,男,24
U2205,黄邦,P26742,办公椅,家居,289.82,2024-06-01 17:40:04,3,869.46,西安,男,63
U9606,华豪民,P84342,口红,美妆,412.57,2024-05-08 23:24:52,5,2062.85,武汉,男,54
U1644,赵新,P94929,跳绳,运动,848.59,2024-02-09 23:18:39,1,848.59,西安,女,36
U3426,康朋诚,P68554,跳绳,运动,103.95,2024-08-20 04:41:45,4,415.8,成都,女,46
U1457,许平琛,P59961,乐高积木,玩具,451.35,2024-08-03 00:11:14,4,1805.4,杭州,男,49
U3686,郁康,P25215,夹克,服装,687.8,2024-03-21 21:00:09,1,687.8,北京,女,33
U8027,夏安岩,P17848,笔记本电脑,电子产品,2713.77,2024-04-09 19:59:43,2,5427.54,杭州,男,26
U7721,董成茂,P97274,香水,美妆,71.0,2024-09-01 13:55:30,1,71.0,上海,女,35
U3178,成心壮,P57937,篮球,运动,789.82,2024-04-23 18:35:44,5,3949.1,深圳,男,65
U8251,卜德辉,P32247,T恤,服装,479.61,2024-05-27 05:51:25,5,2398.05,西安,女,37
U7660,苏鸣辉,P36031,篮球,运动,858.23,2024-09-15 07:30:31,5,4291.15,西安,男,22
U2112,明子,P60257,时尚杂志,书籍,901.29,2024-10-03 09:56:05,2,1802.58,成都,男,32
U9375,奚鹏,P37543,办公椅,家居,1912.43,2024-07-09 10:26:53,4,7649.72,广州,男,20
U3101,潘彬辉,P58187,芭比娃娃,玩具,151.35,2024-10-11 14:45:53,1,151.35,深圳,男,39
U1480,闵会安,P62050,时尚杂志,书籍,720.72,2024-10-06 10:48:28,2,1441.44,重庆,女,39
U3797,李信强,P31427,瑜伽垫,运动,771.06,2024-09-19 11:10:35,4,3084.24,广州,女,45
U2805,褚天翰,P57852,显示器,电子产品,1365.92,2024-06-12 06:43:25,3,4097.76,武汉,女,49
U1311,湛旭勇,P49258,面霜,美妆,883.05,2024-12-03 04:00:13,1,883.05,南京,女,43
U9977,房平敬,P65539,显示器,电子产品,8435.98,2024-09-30 07:44:33,5,42179.9,成都,女,19
U8111,干光翔,P49223,漫画,书籍,21.6,2024-02-07 04:56:56,3,64.8,南京,女,54
U8407,蔡健子,P11676,卫衣,服装,163.63,2024-07-17 07:43:58,5,818.15,北京,男,45
U9226,苏安,P86479,T恤,服装,169.08,2024-02-28 10:31:40,2,338.16,武汉,女,62
U4254,卞敬杰,P13746,技术教材,书籍,947.79,2024-10-22 07:04:28,3,2843.37,武汉,女,34
U4907,麻风琛,P45406,科幻小说,书籍,755.3,2024-10-25 17:09:20,5,3776.5,西安,男,59
U3625,吴福雄,P60845,智能手机,电子产品,4341.3,2024-09-10 15:04:20,2,8682.6,武汉,女,49
U9959,杨之琛,P44751,智能手表,电子产品,9233.26,2024-02-29 09:41:43,3,27699.78,南京,男,61
U8895,姜昌,P89287,桌游,玩具,242.78,2024-10-06 18:54:57,5,1213.9,成都,女,59
U4394,苏有安,P66697,智能手表,电子产品,6639.13,2024-02-10 12:06:44,3,19917.39,天津,女,55
U4273,万富,P84503,卫衣,服装,129.81,2024-04-29 11:25:49,5,649.05,武汉,男,43
U3478,莫飞,P86181,拼图,玩具,547.93,2024-09-20 06:05:10,2,1095.86,广州,女,64
U1729,昝海全,P43718,连衣裙,服装,634.95,2024-06-18 00:42:09,5,3174.75,重庆,女,56
U6423,酆星岩,P64058,防晒霜,美妆,278.36,2024-09-01 23:33:03,3,835.08,重庆,女,50
U1998,严发庆,P91812,办公椅,家居,4968.46,2024-04-03 04:06:46,4,19873.84,广州,女,65
U7448,徐浩诚,P79895,防晒霜,美妆,149.89,2024-03-22 18:05:40,4,599.56,重庆,男,36
U3208,胡平,P99368,时尚杂志,书籍,251.92,2024-05-01 15:01:46,4,1007.68,杭州,男,42
U1833,乐海海,P93031,粉底液,美妆,226.11,2024-11-17 20:46:34,4,904.44,成都,男,28
U4440,余振风,P72872,篮球,运动,585.47,2024-07-27 16:37:36,2,1170.94,天津,女,46
U4564,狄岩鹏,P33867,抱枕,家居,587.57,2024-04-04 05:16:24,3,1762.71,重庆,男,28
U6446,路峰中,P70564,蓝牙耳机,电子产品,4791.09,2024-10-10 18:18:36,3,14373.27,南京,男,40
U1776,计胜和,P58167,粉底液,美妆,875.47,2024-05-05 22:39:27,2,1750.94,成都,女,32
U3638,安江振,P62108,人物传记,书籍,519.98,2024-10-28 10:54:32,3,1559.94,北京,男,64
U1614,戴善彬,P93195,四件套,家居,957.52,2024-10-24 13:36:32,2,1915.04,成都,女,35
U7240,解风策,P76320,卫衣,服装,491.3,2024-03-15 03:08:29,1,491.3,武汉,男,53
U2361,夏义功,P98555,芭比娃娃,玩具,97.81,2024-10-10 01:35:04,5,489.05,苏州,女,26
U7448,骆风,P32248,蓝牙耳机,电子产品,3411.6,2024-10-05 23:24:46,3,10234.8,南京,男,64
U6790,彭磊保,P99305,夹克,服装,736.4,2024-02-18 11:28:54,3,2209.2,广州,女,58
U4329,应风豪,P27381,跳绳,运动,165.37,2024-01-27 16:08:21,1,165.37,重庆,女,54
U8857,元伟进,P90565,时尚杂志,书籍,68.57,2024-04-05 04:29:44,2,137.14,西安,女,35
U5869,史楠,P93753,心理学,书籍,199.29,2024-12-10 20:30:28,5,996.45,苏州,女,64
U4735,水先军,P80218,漫画,书籍,610.36,2024-11-03 21:53:37,3,1831.08,深圳,男,64
U7052,汤哲,P69302,化妆刷套装,美妆,283.0,2024-11-02 08:17:14,1,283.0,苏州,男,18
U9340,崔心之,P41899,四件套,家居,4221.72,2024-10-03 16:42:12,3,12665.16,广州,女,49
U7243,齐胜梁,P38403,技术教材,书籍,732.25,2024-11-18 19:19:31,4,2929.0,重庆,女,24
U3912,祝策仁,P10179,人物传记,书籍,728.17,2024-01-07 07:52:00,1,728.17,西安,女,23
U1957,方顺,P48475,羽绒服,服装,120.68,2024-07-11 21:35:16,1,120.68,武汉,女,31
U6829,施梁,P10786,化妆刷套装,美妆,892.03,2024-01-01 16:45:12,2,1784.06,苏州,男,57
U3298,毕天哲,P13410,粉底液,美妆,712.37,2024-11-18 13:24:24,2,1424.74,上海,男,40
U3113,卞雄达,P54540,桌游,玩具,848.15,2024-01-05 13:27:45,3,2544.45,杭州,男,33
U1540,梅磊琛,P78331,乐高积木,玩具,233.87,2024-07-11 16:40:57,3,701.61,南京,女,59
U8767,朱琛炎,P59134,四件套,家居,231.26,2024-04-01 21:48:09,3,693.78,杭州,男,39
U2459,郝思,P50374,跳绳,运动,223.65,2024-04-16 18:12:51,2,447.3,成都,男,62
U1345,姚海俊,P55295,历史书籍,书籍,83.55,2024-09-16 11:34:15,4,334.2,成都,男,64
U7222,苏钧翔,P19798,办公椅,家居,3835.68,2024-09-18 22:27:55,2,7671.36,杭州,女,39
U3288,邓超思,P13996,哑铃,运动,739.28,2024-02-06 09:50:17,1,739.28,西安,男,25
U9000,孙昌,P94615,牛仔裤,服装,277.61,2024-05-08 06:35:51,3,832.83,杭州,男,60
U2034,强邦,P50276,时尚杂志,书籍,568.99,2024-04-14 05:47:28,3,1706.97,天津,女,37
U6009,禹伟,P14264,办公椅,家居,2549.24,2024-01-13 17:37:49,5,12746.2,西安,女,36
U1422,元邦鹏,P21932,遥控车,玩具,570.36,2024-10-14 07:22:49,4,2281.44,武汉,男,29
U6497,严会仁,P11024,洗发水,美妆,926.84,2024-03-28 17:52:40,5,4634.2,杭州,男,45
U3832,尹豪,P97099,篮球,运动,799.55,2024-03-08 15:38:55,5,3997.75,武汉,女,19
U4379,章山,P61116,芭比娃娃,玩具,826.55,2024-09-10 03:48:31,1,826.55,上海,女,64
U5976,曹生,P17270,香水,美妆,615.62,2024-09-21 22:48:05,4,2462.48,上海,男,26
U9457,杭豪乐,P19107,哑铃,运动,725.7,2024-06-05 05:44:22,1,725.7,上海,男,49
U3521,皮轮强,P51236,办公椅,家居,3823.68,2024-05-18 08:10:27,5,19118.4,武汉,男,35
U9312,霍信言,P81549,智能手表,电子产品,2513.34,2024-07-10 17:01:38,2,5026.68,广州,女,38
U8762,周厚学,P13820,人物传记,书籍,868.92,2024-11-29 08:47:34,1,868.92,南京,男,45
U4187,田轮生,P89075,面霜,美妆,739.95,2024-07-27 07:22:51,4,2959.8,天津,女,43
U3242,汪树昌,P13964,洗发水,美妆,236.31,2024-10-13 23:04:54,5,1181.55,杭州,女,39
U5483,赵固维,P61950,显示器,电子产品,6511.12,2024-11-06 00:44:46,4,26044.48,北京,女,33
U2799,柏利,P13013,餐桌,家居,3785.12,2024-09-26 11:03:00,4,15140.48,广州,女,53
U3564,苏轮亨,P53230,羽绒服,服装,372.68,2024-11-18 14:22:01,4,1490.72,广州,女,26
U7194,姜腾庆,P28301,跑步鞋,运动,75.68,2024-11-27 05:22:23,4,302.72,成都,男,28
U5864,常绍,P13417,收纳盒,家居,2944.18,2024-04-23 17:01:59,3,8832.54,武汉,男,25
U1441,莫仁壮,P24351,运动鞋,服装,953.52,2024-12-19 23:16:28,2,1907.04,南京,男,20
U8220,路海斌,P96138,心理学,书籍,812.77,2024-07-12 04:41:19,3,2438.31,北京,男,29
U3185,潘子,P17138,平板电脑,电子产品,7814.31,2024-07-11 08:32:33,1,7814.31,深圳,女,37
U7845,夏胜,P67726,山地车,运动,561.51,2024-05-22 18:24:08,4,2246.04,西安,女,36
U9639,贾宏江,P97336,毛绒玩具,玩具,67.48,2024-04-26 05:48:59,4,269.92,深圳,男,27
U4129,梁心,P89695,历史书籍,书籍,638.7,2024-04-15 17:28:35,4,2554.8,重庆,男,56
U7487,骆厚,P79425,羽毛球拍,运动,386.35,2024-01-31 09:36:30,4,1545.4,广州,男,59
U1882,杨梁宁,P17490,粉底液,美妆,191.95,2024-09-20 03:49:18,3,575.85,西安,男,51
U7553,席力杰,P37260,智能手机,电子产品,500.01,2024-10-29 15:04:43,2,1000.02,成都,女,57
U8992,戴辰士,P53465,牛仔裤,服装,486.63,2024-03-08 09:44:01,4,1946.52,杭州,女,49
U8636,皮成,P72317,瑜伽垫,运动,83.23,2024-11-14 23:12:23,1,83.23,成都,女,52
U2120,柏壮,P21945,瑜伽垫,运动,551.97,2024-12-18 15:21:43,4,2207.88,深圳,女,36
U5990,诸琛壮,P17159,山地车,运动,990.03,2024-12-18 19:43:16,3,2970.09,广州,男,61
U9507,金厚,P69830,瑜伽垫,运动,392.06,2024-11-02 01:15:13,4,1568.24,广州,男,56
U4925,金启建,P97683,T恤,服装,718.34,2024-09-08 20:27:18,1,718.34,上海,女,20
U4340,尤善志,P77123,连衣裙,服装,495.96,2024-08-22 18:26:40,3,1487.88,杭州,男,27
U7680,安敬树,P80923,篮球,运动,311.76,2024-07-26 23:39:12,2,623.52,重庆,女,20
U2065,吉军松,P89575,变形金刚,玩具,858.21,2024-10-10 17:39:25,5,4291.05,重庆,男,55
U6357,俞生,P32030,蓝牙耳机,电子产品,3883.06,2024-03-26 05:43:58,2,7766.12,南京,女,25
U6205,凌全俊,P29890,口红,美妆,970.79,2024-12-01 14:56:38,3,2912.37,成都,女,20
U6265,戴家勇,P82596,芭比娃娃,玩具,411.68,2024-10-22 22:47:59,4,1646.72,上海,女,52
U8513,邬进义,P23621,漫画,书籍,407.07,2024-01-15 21:04:39,1,407.07,杭州,女,50
U1116,马利言,P41047,餐桌,家居,161.99,2024-01-08 12:55:43,2,323.98,深圳,女,56
U2938,魏祥勇,P24709,洗发水,美妆,401.46,2024-12-16 06:36:38,5,2007.3,南京,女,21
U6014,范谦毅,P47932,羽绒服,服装,814.31,2024-08-07 00:46:02,3,2442.93,杭州,男,55
U6054,苗彬行,P60293,防晒霜,美妆,229.17,2024-10-11 20:20:45,2,458.34,上海,男,41
U1757,狄友栋,P78478,平板电脑,电子产品,4254.98,2024-06-09 07:39:11,1,4254.98,北京,女,36
U9713,鲍全辰,P13688,T恤,服装,89.39,2024-11-02 09:09:04,2,178.78,深圳,女,53
U2451,路胜飞,P99354,显示器,电子产品,4665.53,2024-06-08 15:37:16,3,13996.59,天津,女,39
U5233,经发武,P74801,山地车,运动,176.5,2024-04-15 11:39:23,4,706.0,天津,男,22
U1610,席广翰,P10428,拼图,玩具,186.99,2024-02-18 08:01:50,4,747.96,天津,男,65
U1257,万厚有,P68517,夹克,服装,130.11,2024-02-09 23:01:57,5,650.55,苏州,男,27
U4158,元航轮,P76367,智能手机,电子产品,8535.41,2024-06-20 14:08:36,2,17070.82,上海,男,32
U7822,徐顺,P71820,科幻小说,书籍,173.76,2024-08-03 22:49:14,3,521.28,重庆,男,19
U4478,和清政,P29650,蓝牙耳机,电子产品,4329.35,2024-11-20 11:40:20,5,21646.75,上海,女,38
U5381,戚才启,P84792,遥控车,玩具,443.71,2024-07-24 00:42:45,1,443.71,深圳,女,63
U8722,杜山琛,P32579,智能手表,电子产品,4707.41,2024-10-11 20:23:26,4,18829.64,北京,男,52
U3448,傅义,P48886,羽毛球拍,运动,281.85,2024-07-15 05:46:17,4,1127.4,苏州,女,52
U5548,樊波友,P72122,运动鞋,服装,628.38,2024-12-11 09:37:04,5,3141.9,南京,男,60
U8239,时力胜,P59836,芭比娃娃,玩具,321.7,2024-04-10 10:21:07,4,1286.8,南京,女,35
U4142,单冠博,P65642,桌游,玩具,363.07,2024-12-30 16:11:13,2,726.14,重庆,男,29
U6539,顾军言,P66238,技术教材,书籍,276.78,2024-07-15 03:56:52,5,1383.9,深圳,女,62
U5350,蒋祥保,P84257,餐桌,家居,3164.27,2024-03-05 01:45:17,2,6328.54,上海,男,41
U4152,祝俊,P90603,漫画,书籍,309.34,2024-06-29 05:48:21,2,618.68,北京,男,31
U8824,韩伯,P23872,心理学,书籍,679.43,2024-05-11 14:33:33,4,2717.72,北京,女,60
U5195,杜世浩,P98149,哑铃,运动,577.95,2024-08-26 00:02:08,4,2311.8,杭州,男,26
U6526,傅富林,P27237,历史书籍,书籍,870.39,2024-07-24 21:40:59,4,3481.56,重庆,男,46
U7006,成义松,P84321,乐高积木,玩具,982.36,2024-11-20 13:38:54,1,982.36,杭州,男,37
U8160,吴民,P16699,沙发,家居,2964.46,2024-05-05 10:03:33,2,5928.92,苏州,女,45
U8855,唐榕保,P16774,技术教材,书籍,409.3,2024-08-04 23:25:40,4,1637.2,苏州,男,41
U2120,汪伯风,P95085,餐桌,家居,3505.37,2024-10-04 15:27:25,3,10516.11,深圳,男,52
U7589,华克启,P82346,桌游,玩具,604.11,2024-12-15 02:21:40,1,604.11,北京,女,61
U1849,莫彪雄,P33377,四件套,家居,3325.43,2024-09-09 18:30:23,4,13301.72,南京,男,60
U9869,窦辉良,P91348,收纳盒,家居,1765.87,2024-11-17 11:12:00,3,5297.61,重庆,男,63
U8667,魏时辰,P72557,夹克,服装,196.71,2024-04-04 16:27:23,3,590.13,广州,女,29
U9966,席坚学,P59349,平板电脑,电子产品,3062.69,2024-01-08 15:21:11,5,15313.45,广州,女,48
U9457,费俊彪,P13358,桌游,玩具,447.92,2024-05-14 05:08:25,3,1343.76,上海,男,51
U2261,童超保,P81302,科幻小说,书籍,987.87,2024-08-15 13:04:34,1,987.87,武汉,男,55
U6714,湛以风,P91154,跑步鞋,运动,320.53,2024-10-01 12:53:14,5,1602.65,武汉,男,22
U6336,盛茂辉,P19527,技术教材,书籍,57.75,2024-01-02 12:51:57,1,57.75,深圳,女,64
U6137,萧信思,P71066,桌游,玩具,318.82,2024-01-16 04:40:44,3,956.46,成都,男,31
U7704,尤策伟,P24346,变形金刚,玩具,338.63,2024-07-20 23:34:45,2,677.26,成都,男,60
U6715,童谦,P86455,笔记本电脑,电子产品,3717.8,2024-08-04 05:56:47,3,11153.4,南京,男,38
U2292,毛厚风,P94205,防晒霜,美妆,695.34,2024-08-07 05:27:31,5,3476.7,广州,男,42
U8062,林亨敬,P33608,技术教材,书籍,400.53,2024-06-23 18:17:48,5,2002.65,苏州,男,46
U4564,余强航,P41318,牛仔裤,服装,869.81,2024-10-17 05:57:05,1,869.81,广州,男,51
U5332,柯江会,P77939,牛仔裤,服装,642.23,2024-03-28 06:26:38,5,3211.15,上海,男,21
U3232,何友,P91623,跳绳,运动,502.1,2024-11-15 22:59:39,5,2510.5,广州,女,55
U3422,邓士冠,P77829,洗发水,美妆,369.66,2024-09-17 23:17:15,3,1108.98,深圳,女,21
U9429,时勇旭,P52933,办公椅,家居,3756.12,2024-10-23 13:15:45,3,11268.36,南京,女,48
U9480,计鹏,P90559,显示器,电子产品,2621.03,2024-01-13 23:27:33,4,10484.12,重庆,男,28
U9837,钮达弘,P75286,技术教材,书籍,633.98,2024-11-24 23:40:49,2,1267.96,南京,男,52
U1987,穆翔博,P35575,平板电脑,电子产品,9803.44,2024-10-25 23:19:53,4,39213.76,杭州,男,37
U9009,沈博明,P17004,乐高积木,玩具,22.2,2024-12-22 18:41:37,5,111.0,深圳,女,59
U8698,韦志会,P63490,跑步鞋,运动,704.39,2024-06-16 04:31:27,3,2113.17,上海,女,20
U2319,臧敬清,P33724,充电宝,电子产品,1965.81,2024-05-16 14:20:24,3,5897.43,成都,女,19
U2356,童晨震,P39510,瑜伽垫,运动,145.2,2024-03-07 04:21:27,1,145.2,广州,女,35
U8169,严言行,P48132,化妆刷套装,美妆,916.31,2024-10-03 06:38:49,1,916.31,武汉,女,32
U8610,孟新茂,P45327,时尚杂志,书籍,905.17,2024-04-20 14:41:01,1,905.17,深圳,男,49
U6600,鲍哲亨,P62426,牛仔裤,服装,198.11,2024-05-06 20:16:11,1,198.11,杭州,女,57
U8425,喻风雄,P63296,防晒霜,美妆,516.45,2024-11-22 16:28:45,5,2582.25,西安,男,27
U8857,杜泽震,P63565,历史书籍,书籍,654.49,2024-06-16 08:22:06,4,2617.96,北京,女,51
U4861,余成河,P39797,人物传记,书籍,234.69,2024-02-10 19:04:22,5,1173.45,北京,男,18
U2750,席海,P15688,办公椅,家居,1251.7,2024-06-01 09:06:12,5,6258.5,武汉,男,33
U9037,郝元炎,P12301,收纳盒,家居,2618.31,2024-11-30 00:39:53,4,10473.24,成都,女,30
U1003,骆平海,P32552,智能手机,电子产品,9874.41,2024-12-29 14:57:25,2,19748.82,苏州,男,51
U4135,施龙保,P27469,遥控车,玩具,791.48,2024-05-08 21:29:02,2,1582.96,杭州,女,48
U9367,顾胜,P63185,心理学,书籍,84.8,2024-10-21 13:23:55,4,339.2,天津,女,41
U3598,廉敬榕,P53770,篮球,运动,205.42,2024-08-04 23:06:15,3,616.26,重庆,女,44
U9355,施磊,P47599,芭比娃娃,玩具,713.38,2024-09-16 04:37:01,3,2140.14,南京,男,31
U5567,缪昌,P20736,瑜伽垫,运动,539.46,2024-06-11 04:18:28,1,539.46,苏州,男,56
U1497,强诚旭,P65349,人物传记,书籍,794.76,2024-03-11 21:17:43,1,794.76,北京,男,27
U7904,潘刚全,P70444,口红,美妆,683.59,2024-01-09 11:45:26,3,2050.77,武汉,女,63
U6534,费康,P34441,运动鞋,服装,957.25,2024-07-09 18:25:35,2,1914.5,苏州,女,61
U6291,钮永弘,P97474,连衣裙,服装,335.04,2024-10-20 14:34:14,3,1005.12,北京,男,19
U3985,时亨,P24863,口红,美妆,464.66,2024-07-07 20:41:10,3,1393.98,成都,女,57
U4507,丁子茂,P42334,显示器,电子产品,1402.22,2024-04-11 00:40:06,1,1402.22,成都,男,21
U6761,章时时,P96404,运动鞋,服装,828.93,2024-06-29 00:45:00,3,2486.79,南京,女,20
U8177,贲群东,P50614,跑步鞋,运动,140.32,2024-02-12 01:58:10,4,561.28,深圳,女,35
U7004,袁福家,P64275,智能手机,电子产品,6529.45,2024-12-15 15:06:30,3,19588.35,武汉,女,54
U1033,路才,P29755,卫衣,服装,129.29,2024-12-28 17:18:03,1,129.29,上海,男,36
U6041,贾辰雄,P18921,平板电脑,电子产品,8946.73,2024-12-16 09:54:36,5,44733.65,杭州,男,47
U7735,石国安,P30472,科幻小说,书籍,179.31,2024-08-31 04:34:28,2,358.62,北京,女,55
U5222,祁榕福,P40510,台灯,家居,3225.04,2024-08-15 03:37:37,3,9675.12,天津,男,61
U5015,黄昌伦,P80611,哑铃,运动,562.03,2024-12-16 07:38:17,2,1124.06,成都,男,34
U6215,冯信天,P93755,心理学,书籍,101.12,2024-04-07 19:01:11,2,202.24,广州,男,39
U7401,伏功奇,P14494,跑步鞋,运动,978.41,2024-05-10 05:06:20,1,978.41,南京,男,52
U4255,昝清之,P54521,跳绳,运动,345.21,2024-02-08 07:00:59,5,1726.05,西安,男,19
U9660,汤林炎,P44852,桌游,玩具,647.18,2024-03-07 21:21:03,4,2588.72,成都,女,58
U3324,杜震翰,P84204,防晒霜,美妆,623.82,2024-11-01 18:05:29,3,1871.46,南京,女,55
U9754,庞顺斌,P18523,拼图,玩具,652.12,2024-08-20 10:51:37,2,1304.24,苏州,女,49
U4243,花志文,P64063,口红,美妆,933.33,2024-08-24 03:18:08,2,1866.66,武汉,男,44
U5489,狄善安,P25978,时尚杂志,书籍,151.12,2024-01-02 00:29:05,3,453.36,成都,男,33
U2629,安以若,P31340,牛仔裤,服装,888.75,2024-08-08 05:55:23,2,1777.5,深圳,女,36
U9363,吴盛,P14109,心理学,书籍,206.13,2024-08-20 13:49:44,2,412.26,北京,男,28
U3201,范群泰,P72952,羽绒服,服装,560.68,2024-11-04 23:49:51,3,1682.04,西安,男,41
U2115,颜强兴,P96289,变形金刚,玩具,21.91,2024-08-31 04:08:02,3,65.73,广州,女,51
U2726,安生德,P15002,牛仔裤,服装,167.06,2024-03-06 04:02:02,1,167.06,杭州,男,28
U4130,安弘宏,P33988,四件套,家居,3966.39,2024-03-26 07:07:23,2,7932.78,成都,女,36
U3944,闵龙生,P70676,沙发,家居,2091.65,2024-08-25 18:38:42,1,2091.65,苏州,男,33
U3263,盛善,P53775,餐桌,家居,1370.97,2024-11-16 09:28:05,1,1370.97,武汉,女,62
U9013,袁政,P31253,时尚杂志,书籍,418.76,2024-08-06 14:17:36,2,837.52,西安,男,64
U2741,伏家,P33613,历史书籍,书籍,271.06,2024-04-10 15:23:40,2,542.12,天津,男,64
U6504,祝海进,P66505,瑜伽垫,运动,125.4,2024-08-31 22:52:07,3,376.2,重庆,女,30
U3988,方明鹏,P48724,变形金刚,玩具,851.24,2024-12-04 00:50:13,2,1702.48,深圳,女,65
U6248,龚强亨,P67076,沙发,家居,1625.08,2024-04-25 12:54:24,5,8125.4,天津,女,62
U9488,孙朋谦,P17607,平板电脑,电子产品,1440.44,2024-10-21 02:02:38,4,5761.76,广州,男,39
U9666,谢建,P86526,夹克,服装,639.46,2024-01-02 09:31:47,4,2557.84,西安,女,27
U4009,梅梁,P73015,充电宝,电子产品,5636.65,2024-12-22 08:58:28,1,5636.65,杭州,男,65
U4402,柳泰山,P13975,瑜伽垫,运动,361.79,2024-11-25 07:41:42,1,361.79,南京,女,43
U1643,熊之诚,P69808,充电宝,电子产品,7984.83,2024-06-29 20:45:57,2,15969.66,深圳,男,22
U3850,危发,P97707,人物传记,书籍,783.19,2024-05-16 00:51:03,3,2349.57,天津,女,63
U1873,华伯,P32344,时尚杂志,书籍,946.65,2024-09-27 15:00:14,2,1893.3,北京,女,53
U2443,葛进宁,P81875,时尚杂志,书籍,432.36,2024-09-11 14:10:07,5,2161.8,苏州,女,64
U8422,刁伟,P67962,羽毛球拍,运动,680.61,2024-10-05 19:44:04,1,680.61,南京,女,36
U9613,张宁,P85642,夹克,服装,211.95,2024-06-02 22:33:49,4,847.8,天津,男,53
U9306,彭克,P14602,跑步鞋,运动,367.53,2024-09-16 10:56:24,3,1102.59,杭州,女,30
U2305,邬翔,P59877,平板电脑,电子产品,9580.77,2024-02-05 01:44:09,1,9580.77,深圳,女,57
U4934,骆博,P47212,时尚杂志,书籍,429.9,2024-07-29 02:18:39,1,429.9,上海,男,29
U3339,麻家贵,P16780,遥控车,玩具,43.2,2024-06-06 12:18:20,2,86.4,成都,男,53
U8116,许星,P80156,运动鞋,服装,760.8,2024-01-10 00:08:14,3,2282.4,重庆,女,40
U3097,方祥,P78270,时尚杂志,书籍,597.94,2024-10-05 21:07:07,3,1793.82,苏州,男,22
